5048,AMER-2022-158694,11/11/2022,20221111,Emma Greene,United States,New York City,AMER,NAMER,Example Corp Logistics,1036,Transportation,Enterprise,ChatBot Plugin,PYHKUE9SZ4,14.7,5,0,3.969
5049,APJ-2020-104759,3/31/2020,20200331,Victor Avery,Australia,Sydney,APJ,ANZ,Example Corp Health,1002,Healthcare,SMB,ContactMatcher,64GX6IXCEX,8.134,7,0.8,-13.8278
5050,APJ-2020-104759,3/31/2020,20200331,Victor Avery,Australia,Sydney,APJ,ANZ,Example Corp Health,1002,Healthcare,SMB,Data Smasher,6TOE9VOG6G,79.984,2,0.2,13.9972
5051,AMER-2021-150511,9/18/2021,20210918,Anna Bower,Canada,Vancouver,AMER,NAMER,Example Corp Fabrication,1030,Manufacturing,Enterprise,Support,IHIJOXMDS2,18.54,2,0,8.7138
5052,EMEA-2021-134922,11/7/2021,20211107,James Butler,France,Paris,EMEA,EU-WEST,Example Corp Life,1012,Finance,Strategic,SaaS Connector Pack - Gold,ZARN7I28CQ,24.4,2,0.2,7.93
5053,EMEA-2023-120607,5/20/2023,20230520,Max James,Finland,Helsinki,EMEA,NOR,AnyCompany Aviation,1050,Manufacturing,Strategic,Support,EAKMUUV3EP,195.64,4,0,91.9508
5054,APJ-2021-141243,1/3/2021,20210103,Nathan Hughes,Japan,Aichi,APJ,JAPN,AnyCompany Express,1098,Transportation,Strategic,Data Smasher,W23EIRVAHX,398.4,5,0.2,84.66
5055,APJ-2021-141243,1/3/2021,20210103,Nathan Hughes,Japan,Aichi,APJ,JAPN,AnyCompany Express,1098,Transportation,Strategic,ChatBot Plugin,PGOZSY4XQH,7.056,3,0.2,0.7938
5056,APJ-2021-141243,1/3/2021,20210103,Nathan Hughes,Japan,Aichi,APJ,JAPN,AnyCompany Express,1098,Transportation,Strategic,Marketing Suite,CUJG3OF0SQ,1352.3976,9,0.32,-437.5404
5057,AMER-2021-162166,9/8/2021,20210908,Amy Edmunds,United States,Buffalo,AMER,NAMER,AnyCompany Brokerage,1042,Finance,SMB,Support,HZKVYRL42F,26.4,5,0,11.88
5058,AMER-2021-162166,9/8/2021,20210908,Amy Edmunds,United States,Buffalo,AMER,NAMER,AnyCompany Brokerage,1042,Finance,SMB,Marketing Suite - Gold,I4SXVHVTKN,41.88,6,0,0.8376
5059,EMEA-2022-120796,4/4/2022,20220404,Colin Morgan,France,Paris,EMEA,EU-WEST,AnyCompany Manufacturing,1014,Manufacturing,Enterprise,ContactMatcher,3Z5UOACEVH,99.846,9,0.7,-83.205
5060,EMEA-2022-109722,12/6/2022,20221206,Michelle Thomson,Ireland,Limerick,EMEA,UKIR,Example Corp Life Sciences,1029,Healthcare,SMB,Site Analytics,QWJEEMJ2NP,699.98,2,0,195.9944
5061,EMEA-2022-109722,12/6/2022,20221206,Michelle Thomson,Ireland,Limerick,EMEA,UKIR,Example Corp Life Sciences,1029,Healthcare,SMB,Marketing Suite - Gold,Y7NDMNIG7Y,584.82,9,0,70.1784
5062,EMEA-2021-136798,5/8/2021,20210508,Benjamin Berry,Luxembourg,Luxembourg,EMEA,EU-WEST,Example Corp Commercial,1082,Finance,Strategic,ContactMatcher,WPDF8Z9FZN,43.98,2,0,21.99
5063,EMEA-2021-136798,5/8/2021,20210508,Benjamin Berry,Luxembourg,Luxembourg,EMEA,EU-WEST,Example Corp Commercial,1082,Finance,Strategic,Site Analytics,TEHBSTWFKR,377.97,3,0,105.8316
5064,EMEA-2021-136798,5/8/2021,20210508,Benjamin Berry,Luxembourg,Luxembourg,EMEA,EU-WEST,Example Corp Commercial,1082,Finance,Strategic,SaaS Connector Pack,OF9BGF5Z7I,123.96,3,0,11.1564
5065,APJ-2023-122196,9/23/2023,20230923,Ian Ross,Philippines,Manila,APJ,APAC,AnyCompany Goods,1077,Consumer Products,Strategic,Site Analytics,TAX9YBNR4D,391.98,2,0,113.6742
5066,EMEA-2023-142090,12/1/2023,20231201,Benjamin Hughes,Sweden,Gothenburg,EMEA,NOR,Example Corp Technologies,1008,Tech,Strategic,Data Smasher,VCGPH7EDSQ,383.976,3,0.2,81.5949
5067,EMEA-2023-142090,12/1/2023,20231201,Benjamin Hughes,Sweden,Gothenburg,EMEA,NOR,Example Corp Technologies,1008,Tech,Strategic,ContactMatcher,U8K51TEJ51,1781.682,7,0.4,-653.2834
5068,AMER-2023-160934,1/16/2023,20230116,Dan Rutherford,United States,New York City,AMER,NAMER,AnyCompany Oil,1056,Energy,Strategic,ChatBot Plugin,ST9PEK3YKB,21.4,5,0,6.206
5069,AMER-2020-124478,8/8/2020,20200808,Amelia Campbell,Brazil,Belo Horizonte,AMER,LATAM,Example Corp News,1083,Misc,Enterprise,Alchemy,BF4N358SO4,549.99,1,0,274.995
5070,AMER-2020-124478,8/8/2020,20200808,Amelia Campbell,Brazil,Belo Horizonte,AMER,LATAM,Example Corp News,1083,Misc,Enterprise,OneView,7SLLH30KF7,167.535,3,0.1,37.23
5071,AMER-2020-124478,8/8/2020,20200808,Amelia Campbell,Brazil,Belo Horizonte,AMER,LATAM,Example Corp News,1083,Misc,Enterprise,SaaS Connector Pack - Gold,D23FPTL2DG,38.34,3,0,17.253
5072,AMER-2020-124478,8/8/2020,20200808,Amelia Campbell,Brazil,Belo Horizonte,AMER,LATAM,Example Corp News,1083,Misc,Enterprise,SaaS Connector Pack,W0DWWQWANP,53.88,6,0,22.6296
5073,AMER-2020-124478,8/8/2020,20200808,Amelia Campbell,Brazil,Belo Horizonte,AMER,LATAM,Example Corp News,1083,Misc,Enterprise,Site Analytics,SF8G3CBH9B,299.98,2,0,83.9944
5074,AMER-2021-145485,11/5/2021,20211105,Amelia Chapman,United States,Los Angeles,AMER,NAMER,Example Corp Devices,1076,Tech,SMB,Marketing Suite - Gold,NYKS5OC6D1,62.8,4,0,15.7
5075,AMER-2023-151071,4/26/2023,20230426,Ella Springer,United States,New York City,AMER,NAMER,AnyCompany Aviation,1050,Manufacturing,Strategic,ContactMatcher,2X1P92CNMO,13.904,2,0.2,4.5188
5076,APJ-2020-134572,4/20/2020,20200420,Irene Walsh,Japan,Tokyo,APJ,JAPN,AnyCompany Commercial,1099,Finance,SMB,ContactMatcher,KP2X0033OH,744.1,5,0.3,-95.67
5077,APJ-2020-134572,4/20/2020,20200420,Irene Walsh,Japan,Tokyo,APJ,JAPN,AnyCompany Commercial,1099,Finance,SMB,Marketing Suite - Gold,UTBBKULU7W,44.84,5,0.2,5.605
5078,APJ-2020-134572,4/20/2020,20200420,Irene Walsh,Japan,Tokyo,APJ,JAPN,AnyCompany Commercial,1099,Finance,SMB,ContactMatcher,WSXVJPVW4M,401.59,2,0.3,-131.951
5079,EMEA-2023-143217,11/12/2023,20231112,Edward Mathis,Italy,Milan,EMEA,EU,Example Corp Fabrication,1030,Manufacturing,Enterprise,ContactMatcher,564I27L6ZL,18.24,3,0,8.5728
5080,AMER-2023-133312,11/26/2023,20231126,Wanda Gill,United States,Los Angeles,AMER,NAMER,AnyCompany Telecom Worldwide,1094,Communications,SMB,Marketing Suite,UQCXFTGRCP,359.499,3,0.15,-29.6058
5081,AMER-2023-133312,11/26/2023,20231126,Wanda Gill,United States,Los Angeles,AMER,NAMER,AnyCompany Telecom Worldwide,1094,Communications,SMB,Marketing Suite - Gold,MGYD6FJ0YI,10.48,1,0,2.8296
5082,AMER-2021-137533,12/18/2021,20211218,Jack Graham,Mexico,Tijuana,AMER,LATAM,AnyCompany Software,1066,Tech,SMB,Support,WJAABOC81J,20.736,4,0.2,7.2576
5083,EMEA-2022-155138,9/9/2022,20220909,Max Morgan,Sweden,Gothenburg,EMEA,NOR,AnyCompany Foods USA,1088,Consumer Products,Strategic,Data Smasher,ECKIQ9AJER,35.168,4,0.2,8.3524
5084,EMEA-2022-155138,9/9/2022,20220909,Max Morgan,Sweden,Gothenburg,EMEA,NOR,AnyCompany Foods USA,1088,Consumer Products,Strategic,Support,ETPS5CV57M,64.704,3,0.2,23.4552
5085,APJ-2022-108350,6/7/2022,20220607,Madeleine Cameron,South Korea,Incheon,APJ,APAC,AnyCompany Petroleum,1061,Energy,SMB,Support,Y1J6H5IDJ2,105.52,4,0,48.5392
5086,APJ-2021-144302,6/19/2021,20210619,Andrea Hughes,Japan,Aichi,APJ,JAPN,Example Corp Power,1031,Energy,Enterprise,ContactMatcher,24VRIDC5UX,5.792,2,0.8,-9.5568
5087,EMEA-2021-109001,3/5/2021,20210305,Brandon Kerr,France,Paris,EMEA,EU-WEST,Example Corp Money Group,1054,Finance,SMB,Site Analytics,HVPUOVM2LF,466.158,7,0.4,-93.2316
5088,EMEA-2021-109001,3/5/2021,20210305,Brandon Kerr,France,Paris,EMEA,EU-WEST,Example Corp Money Group,1054,Finance,SMB,Data Smasher,O3CHCG00PJ,10.312,1,0.2,-1.289
5089,EMEA-2021-109001,3/5/2021,20210305,Brandon Kerr,France,Paris,EMEA,EU-WEST,Example Corp Money Group,1054,Finance,SMB,ContactMatcher,RIGLUKB73G,2.556,3,0.7,-1.7892
5090,EMEA-2023-132738,8/5/2023,20230805,Paul Martin,Russia,Moscow,EMEA,EU-EAST,AnyCompany Money Group,1065,Finance,SMB,Support,O277RP7WNU,7.968,2,0.2,2.8884
5091,EMEA-2023-132738,8/5/2023,20230805,Paul Martin,Russia,Moscow,EMEA,EU-EAST,AnyCompany Money Group,1065,Finance,SMB,SaaS Connector Pack - Gold,PNVJUPXDDM,8.784,1,0.2,3.1842
5092,EMEA-2023-156720,12/31/2023,20231231,Max Morgan,Russia,Moscow,EMEA,EU-EAST,AnyCompany Foods USA,1088,Consumer Products,Strategic,Storage,1NXYUPA4CX,3.024,3,0.2,-0.6048
5093,EMEA-2021-119102,5/23/2021,20210523,Zoe Avery,Norway,Oslo,EMEA,NOR,Example Corp Technologies,1008,Tech,Strategic,Marketing Suite - Gold,XWCTUQLL0Y,51.45,3,0,13.8915
5094,APJ-2020-140452,12/6/2020,20201206,Colin Hamilton,Australia,Sydney,APJ,ANZ,AnyCompany Health,1001,Healthcare,Enterprise,OneView,5SXWSL0I2T,14.016,4,0.8,-31.536
5095,APJ-2020-140452,12/6/2020,20201206,Colin Hamilton,Australia,Sydney,APJ,ANZ,AnyCompany Health,1001,Healthcare,Enterprise,ContactMatcher,646IKZ0B0A,214.95,5,0.5,-120.372
5096,APJ-2020-140452,12/6/2020,20201206,Colin Hamilton,Australia,Sydney,APJ,ANZ,AnyCompany Health,1001,Healthcare,Enterprise,Site Analytics,WXHW2PMFJT,35.04,4,0.2,-7.008
5097,APJ-2020-140452,12/6/2020,20201206,Colin Hamilton,Australia,Sydney,APJ,ANZ,AnyCompany Health,1001,Healthcare,Enterprise,SaaS Connector Pack,ZAPE13VHP9,10.776,3,0.6,-4.8492
5098,APJ-2020-140452,12/6/2020,20201206,Colin Hamilton,Australia,Sydney,APJ,ANZ,AnyCompany Health,1001,Healthcare,Enterprise,ContactMatcher,VQ5FPBCK4C,4.6,2,0.8,-8.05
5099,APJ-2020-140452,12/6/2020,20201206,Colin Hamilton,Australia,Sydney,APJ,ANZ,AnyCompany Health,1001,Healthcare,Enterprise,Marketing Suite - Gold,Y1PZ9C4CNM,35.168,2,0.2,-8.3524
5100,AMER-2021-141936,8/7/2021,20210807,Max Marshall,United States,Indianapolis,AMER,NAMER,AnyCompany Manufacturing,1014,Manufacturing,Enterprise,ContactMatcher,KDTMP2HAVT,19.152,3,0.2,6.4638
5101,APJ-2020-158442,3/17/2020,20200317,Evan Jackson,Japan,Aichi,APJ,JAPN,AnyCompany Advisors,1080,Finance,SMB,ChatBot Plugin,K9LVOE96HF,4.448,2,0.2,0.3336
5102,APJ-2020-158442,3/17/2020,20200317,Evan Jackson,Japan,Aichi,APJ,JAPN,AnyCompany Advisors,1080,Finance,SMB,Support,WUB4ETGWD0,5.184,1,0.2,1.8792
5103,APJ-2020-158442,3/17/2020,20200317,Evan Jackson,Japan,Aichi,APJ,JAPN,AnyCompany Advisors,1080,Finance,SMB,Support,LNYJHVK33A,15.552,3,0.2,5.4432
5104,EMEA-2021-167374,3/26/2021,20210326,Jonathan Brown,France,Paris,EMEA,EU-WEST,Example Corp Software,1072,Tech,SMB,Support,R8B3J2CZ8H,40.032,6,0.2,12.51
5105,EMEA-2021-167374,3/26/2021,20210326,Jonathan Brown,France,Paris,EMEA,EU-WEST,Example Corp Software,1072,Tech,SMB,Data Smasher,DXITGVK39Q,16.776,3,0.2,5.0328
5106,EMEA-2020-116568,12/14/2020,20201214,Isaac Robertson,Germany,Stuttgart,EMEA,EU-WEST,AnyCompany Logistics,1052,Transportation,SMB,FinanceHub,62WI6GMZZ8,186.304,4,0.2,13.9728
5107,EMEA-2021-147102,9/19/2021,20210919,Audrey Alsop,Finland,Helsinki,EMEA,NOR,Example Corp Credit Union,1100,Finance,SMB,Data Smasher,TUB0Z77A8P,66.36,4,0,23.226
5108,EMEA-2023-132213,4/26/2023,20230426,Max Marshall,South Africa,Johannesburg,EMEA,MEA,AnyCompany Manufacturing,1014,Manufacturing,Enterprise,ChatBot Plugin,85WH110Q4I,42.048,9,0.2,5.256
5109,EMEA-2023-132213,4/26/2023,20230426,Max Marshall,South Africa,Johannesburg,EMEA,MEA,AnyCompany Manufacturing,1014,Manufacturing,Enterprise,ChatBot Plugin,FD7KRR4330,67.92,5,0.2,6.792
5110,EMEA-2020-138450,10/18/2020,20201018,Maria James,France,Paris,EMEA,EU-WEST,AnyCompany Advisors,1080,Finance,SMB,SaaS Connector Pack - Gold,54JLTKQJYJ,52.512,6,0.2,19.692
5111,EMEA-2020-138450,10/18/2020,20201018,Maria James,France,Paris,EMEA,EU-WEST,AnyCompany Advisors,1080,Finance,SMB,Marketing Suite - Gold,6S6F9HCK9O,186.912,6,0.2,-35.046
5112,EMEA-2020-138450,10/18/2020,20201018,Maria James,France,Paris,EMEA,EU-WEST,AnyCompany Advisors,1080,Finance,SMB,Support,7GPAVWCOD3,10.048,4,0.2,3.14
5113,APJ-2021-153073,11/13/2021,20211113,Steven Coleman,Australia,Sydney,APJ,ANZ,Example Corp Insurance,1005,Finance,SMB,SaaS Connector Pack,YGOLIG49FP,17.496,9,0.6,-7.4358
5114,APJ-2022-147970,1/31/2022,20220131,Kylie Poole,Japan,Aichi,APJ,JAPN,Example Corp Oil,1044,Energy,SMB,Support,3UP3ZRWJ8F,15.552,3,0.2,5.4432
5115,APJ-2022-150658,11/18/2022,20221118,Leonard Springer,New Zealand,Wellington,APJ,ANZ,AnyCompany Foods USA,1088,Consumer Products,Strategic,ContactMatcher,XTIIBJVNVX,10.776,3,0.2,3.3675
5116,EMEA-2023-125640,7/26/2023,20230726,Victor Avery,France,Paris,EMEA,EU-WEST,Example Corp Health,1002,Healthcare,SMB,FinanceHub,6Z17OG809R,3.304,1,0.2,1.0738
5117,EMEA-2023-154137,11/12/2023,20231112,Jan Hardacre,United Kingdom,London,EMEA,UKIR,AnyCompany News Corp,1071,Misc,SMB,Marketing Suite - Gold,Q7PYNSOHNW,35.48,1,0,0
5118,EMEA-2021-127173,9/26/2021,20210926,Jonathan Brown,United Kingdom,Manchester,EMEA,UKIR,Example Corp Software,1072,Tech,SMB,Storage,043OSR0TX5,34.44,3,0,16.1868
5119,EMEA-2021-127173,9/26/2021,20210926,Jonathan Brown,United Kingdom,Manchester,EMEA,UKIR,Example Corp Software,1072,Tech,SMB,Big Ol Database,3245NY8EQW,629.93,7,0,296.0671
5120,EMEA-2021-127173,9/26/2021,20210926,Jonathan Brown,United Kingdom,Manchester,EMEA,UKIR,Example Corp Software,1072,Tech,SMB,ContactMatcher,HHUV0MGKIJ,79.056,9,0.2,28.6578
5121,EMEA-2020-149538,4/4/2020,20200404,Melanie Sharp,Czech Republic,Prague,EMEA,EU-EAST,AnyCompany Grocers,1048,Retail,Strategic,Marketing Suite - Gold,PASA59G1CQ,232.55,5,0,9.302
5122,EMEA-2020-149538,4/4/2020,20200404,Melanie Sharp,Czech Republic,Prague,EMEA,EU-EAST,AnyCompany Grocers,1048,Retail,Strategic,Data Smasher,YMTQ7CNI44,99.98,2,0,42.9914
5123,EMEA-2020-149538,4/4/2020,20200404,Melanie Sharp,Czech Republic,Prague,EMEA,EU-EAST,AnyCompany Grocers,1048,Retail,Strategic,Support,F65S666ZPO,19.44,3,0,9.3312
5124,EMEA-2020-149538,4/4/2020,20200404,Melanie Sharp,Czech Republic,Prague,EMEA,EU-EAST,AnyCompany Grocers,1048,Retail,Strategic,Support,62Z30WBKIP,12.96,2,0,6.3504
5125,EMEA-2020-160766,9/14/2020,20200914,Phil Mills,United Kingdom,London,EMEA,UKIR,AnyCompany Gas,1023,Energy,Strategic,ContactMatcher,UH6AFJ2JFQ,464.292,9,0.4,-108.3348
5126,EMEA-2020-160766,9/14/2020,20200914,Phil Mills,United Kingdom,London,EMEA,UKIR,AnyCompany Gas,1023,Energy,Strategic,SaaS Connector Pack - Gold,1I27VSHVI1,68.46,7,0,31.4916
5127,EMEA-2020-160766,9/14/2020,20200914,Phil Mills,United Kingdom,London,EMEA,UKIR,AnyCompany Gas,1023,Energy,Strategic,Big Ol Database,2QGR2BWTOT,2799.96,4,0,1371.9804
5128,EMEA-2020-160766,9/14/2020,20200914,Phil Mills,United Kingdom,London,EMEA,UKIR,AnyCompany Gas,1023,Energy,Strategic,OneView,UOY5RTJPCQ,601.3,2,0,198.429
5129,EMEA-2020-160766,9/14/2020,20200914,Phil Mills,United Kingdom,London,EMEA,UKIR,AnyCompany Gas,1023,Energy,Strategic,Site Analytics,Q4O4MZUEJO,16.99,1,0,4.4174
5130,EMEA-2020-160766,9/14/2020,20200914,Phil Mills,United Kingdom,London,EMEA,UKIR,AnyCompany Gas,1023,Energy,Strategic,Site Analytics,NLJQWRX1CS,287.97,3,0,80.6316
